company_name,product_contract_link,product_end_date,product_id,product_name,product_price_link,product_sale_status,product_start_date,product_type
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/09/05/d6325022-9fda-4482-939f-3ca5cbef3a22.pdf,,,泰康悦享特定疾病海外医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/09/05/f2d31b49-0eac-42d4-ae72-d88da66198fc.pdf,,,泰康颐养有约年金保险（分红型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/e973bab8-a4af-430d-97c2-61bc0f5633e1.pdf,,,泰康世纪泰康住院B款团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/b51dc2fa-1206-43e3-a431-f5b14b883da2.pdf,,,泰康社会统筹补充B款团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/eb685965-8a4d-43e7-a64f-8f6f76f367c6.pdf,,,泰康高额无忧I型B款团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/fc570486-96f5-4e70-ac0b-6f603d64f277.pdf,,,泰康附加意外伤害B款团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/ab9c867f-3604-4443-a42f-ecb8d807dc28.pdf,,,泰康附加世纪泰康门急诊B款团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/4b288913-4b36-4900-b236-ff4a4e83d62e.pdf,,,泰康B款团体重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/7d40adf6-98f9-4104-af89-8ab0c2bc1b64.pdf,,,泰康尊赢终身寿险（万能型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/910cb52e-dfda-4f86-ada1-9cfae59d7213.pdf,,,泰康意外伤害医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/17/cb39ca1f-196a-46c7-aed4-3bbb2e30423f.pdf,,,泰康特定恶性肿瘤药品费用医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/08/06/795dc185-f051-4383-b2c8-7fa6c68c7689.pdf,,,泰康健康尊享B+医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/d526b6b6-3c5c-4ff0-9162-0c058209f8f6.pdf,,,泰康鑫账户终身寿险（万能型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/6a02d09a-05b6-4266-b5fd-8ce3ab3eb08d.pdf,,,泰康鑫账户（卓越版）终身寿险（万能型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/751e826b-2ea5-4a5f-a0f0-b725a6967d4c.pdf,,,泰康乐鑫2018年金保险（分红型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/338cbcfe-cdfb-4fa6-9ba3-5e8f0f1127e7.pdf,,,泰康赢悦人生年金保险（分红型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/f9e0299d-dfce-4ec2-857c-b80336ecb9a6.pdf,,,泰康赢家人生终身寿险（投资连结型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/0f4b4229-e954-46c5-88bf-293a807dfa75.pdf,,,泰康幸福享佑年金保险（分红型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/922cb5b0-7c05-487d-9579-5a5d5d8cd01d.pdf,,,泰康幸福享佑B款年金保险（分红型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/e6c672d1-ea4b-4b81-b00f-b0f615c3476f.pdf,,,泰康嘉福1号终身寿险（万能型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/01/05/2174cbf6-482c-4fea-81ee-79fb91f3e44a.pdf,,,泰康鑫账户（至尊版）终身寿险（万能型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/09/bef8dfcb-bd21-4e42-9fb3-c0e6d3935edd.pdf,,,泰康e顺白血病疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/09/40eca1a0-c24e-4ecb-b7a7-434aef243bd8.pdf,,,泰康城乡居民大病团体医疗保险（B型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/09/5d1f1a98-957c-409e-9cc2-1b2f02ae38b6.pdf,,,泰康城乡居民大病团体医疗保险（A型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/09/74da669f-12e3-4fa2-8cee-2027ab770bf5.pdf,,,泰康城镇职工大病团体医疗保险（B型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/09/62d167de-7738-4c1d-ad13-7171054592f9.pdf,,,泰康城镇职工大病团体医疗保险（A型）,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/43de4eb4-99ef-4267-a6ac-042bdcb22ddb.pdf,,,泰康健康尊享C款医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/d577fc99-ae12-4f91-84d8-6b3d273ccf1f.pdf,,,泰康健康尊享B款医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/f1a93531-1884-4b7f-8ca9-534b26a17e44.pdf,,,泰康健康相伴豁免保险费疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/9b62bdf7-13a5-48d2-84b7-1a709e870dc4.pdf,,,泰康健康百分百A款重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/f7a3e880-58f2-4b34-b831-e1d9ef153cde.pdf,,,泰康健保通医院住院津贴医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/ddff2952-3cb5-4960-967d-b339469ed53a.pdf,,,泰康惠心医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/bb7a7565-9fb0-433c-8645-138304b7324c.pdf,,,泰康附加意外伤害医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/f7de7e77-3b4a-49b7-971a-2d80aa6c823a.pdf,,,泰康附加如意宝住院费用医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/71d20278-e2c3-416b-ae9e-458f467ce05a.pdf,,,泰康附加如意宝意外伤害医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/400134d2-a7bf-42fc-97af-4ffc48a9f408.pdf,,,泰康附加全心全意B款住院津贴医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/1b04f2d7-e58e-4584-810c-85f23418e024.pdf,,,泰康附加全心全意A款重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/b49e1045-a5c3-4351-b225-3bdb07b40316.pdf,,,泰康附加全能保2017重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/453c7945-b818-49b6-8646-443be92fac11.pdf,,,泰康附加全能宝贝B款住院津贴医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/fbbddcf9-5670-4c61-aaa3-a6e31d7c9b5d.pdf,,,泰康附加全能宝贝A款重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/1862b391-5cf6-4669-b1e3-78a1e340ae02.pdf,,,泰康附加乐相伴豁免保险费重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/0fbe59ab-5306-42c5-9e9a-136febb8183c.pdf,,,泰康附加乐无忧住院费用医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/3c9b1ed6-c251-4e32-90a0-e29aa71db4f0.pdf,,,泰康附加乐行天下意外住院津贴医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/166c1871-b6a4-4293-8879-5e6e143c2f91.pdf,,,泰康附加乐行天下意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/729ecfdd-aa0c-4057-8d58-19ff8ab3aea1.pdf,,,泰康附加健康无忧住院费用医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/2cb870e5-71ce-49f3-bce2-c8be8e438311.pdf,,,泰康尊享世家重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/5edbdb94-88ee-4bd6-b1e8-c4eb97176514.pdf,,,泰康尊享世家终身寿险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/90a82554-10aa-4504-b18b-e3bdaca95817.pdf,,,泰康甜蜜人生A款特定疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/698c1df5-82b4-430b-8e9f-2a1e73258831.pdf,,,泰康如意宝（2014）意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/bc067c25-5525-4b3e-aab5-1d218022e107.pdf,,,泰康全心全意B款两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/7bb3de71-7c6e-418d-98b2-b01206d420c6.pdf,,,泰康全心全意A款两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/b5d792d9-c62f-46f5-bf12-67c65d8498d6.pdf,,,泰康全能保2017两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/12f927c7-7f79-48c3-bdca-5c850d30d869.pdf,,,泰康全能宝贝B款两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/be18d139-daf3-4458-8a73-c04363b34168.pdf,,,泰康全能宝贝A款两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/508de8cd-fdfd-4aaf-9a3d-be85468b3864.pdf,,,泰康乐相伴B款豁免保险费疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/586d336d-d581-4be6-b8dc-2747f32f56f3.pdf,,,泰康乐行天下两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/39f0efdc-2797-46da-8e22-3df6fc759e78.pdf,,,泰康乐安心终身重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/2d45b301-067a-49ce-814c-23afc97efbf6.pdf,,,泰康乐安康终身重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/e4b48121-a526-4ab5-ab00-0c6b646a6b83.pdf,,,泰康新生活交通工具意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/11aeb5e8-7e1e-4127-a419-43aef734f756.pdf,,,泰康团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/e8698282-3086-48b9-969a-ef43217740df.pdf,,,泰康宁波医保账户指定住院医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/024557ae-795f-4399-88b3-03f9e6711c0a.pdf,,,泰康宁波医保账户指定重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/17cddf0e-f68f-4190-93a0-7e16091e3a5a.pdf,,,泰康境外旅行团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/88c8af80-f331-4b6d-96a2-b0dcb27d9515.pdf,,,泰康境内旅行团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/19c731c6-6367-4a0b-a098-be40bd304663.pdf,,,泰康借款人意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/e3b406c9-1632-4b2e-ae99-83b44f303313.pdf,,,泰康交通工具乘客团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/7c5aad84-72ce-4817-9984-319775660e36.pdf,,,泰康建筑工程人员团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/12560339-eabd-4341-87ae-e3b2423d949d.pdf,,,泰康驾驶乘务人员团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/2ccf713f-ea0b-449c-9f02-7271ed386c79.pdf,,,泰康附加意外住院津贴团体医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/549c4c9d-c658-4954-8e50-de6290e96290.pdf,,,泰康出国务工人员团体意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/74ed7a74-b825-46dc-a720-16646c4081ef.pdf,,,泰康意无忧两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/48c6d515-81d8-490f-8703-3c9e7d6bf0f8.pdf,,,泰康祥云康顺B款（2014）两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/b7a8e547-dd86-4e2d-96da-f9a21ce8d159.pdf,,,泰康居家意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/c7a9f67b-938e-48c7-adb1-07c1b76b04d4.pdf,,,泰康健康人生D款两全保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/5ccfb584-544c-42a4-96e3-431e6938ddfa.pdf,,,泰康健康保豁免重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/3c86d510-f658-4032-b8bd-3bb3f0486663.pdf,,,泰康附加意无忧住院津贴医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/0209866f-5fa8-4106-af35-77b44f211217.pdf,,,泰康附加意无忧意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2019/07/04/fe05ca6b-28fe-45b6-b941-c4f63b883a5d.pdf,,,泰康e顺住院费用医疗保险,,停售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2019/07/04/7c874c5c-7dff-446a-9b9e-b88560039941.pdf,,,泰康e顺传染病门急诊医疗保险,,停售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2019/06/04/c4cf95d7-e455-42e8-93a7-aa0a0705cf0f.pdf,,,泰康鑫福年金保险（分红型）,,停售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2019/03/20/d19ec137-5f86-49aa-8ec1-4c23cf7c7b70.pdf,,,泰康臻爱健康重大疾病保险,,停售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2019/03/20/3a0c9562-3283-4c2e-bd19-d8c52637ed31.pdf,,,泰康福寿一生B款终身寿险,,停售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/6ac73469-db09-463e-989f-2dffca38c878.pdf,,,泰康附加祥云投保人豁免重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/02302b20-fc52-4a43-afc8-19d13c7cc145.pdf,,,泰康附加健康人生D款重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/7a0ff91d-2c3e-477c-8746-a644c2a0fa59.pdf,,,泰康附加健康保重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/718e425e-36d7-418e-85a7-9979d6d87b6b.pdf,,,泰康附加e顺意外伤害医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/90c24ea8-c74b-49bd-ae1d-5c400081ddc4.pdf,,,泰康附加e顺旅行意外伤害医疗保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/b141f480-edf8-4ad8-9ad9-721a2882dafe.pdf,,,泰康e顺重大疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/86d6353f-4a16-4ce2-8e36-86b01040722b.pdf,,,泰康e顺轻症疾病保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/2b902073-8eb4-4bc3-85d8-a67fd4ac99ab.pdf,,,泰康e顺高速铁路意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/fe1809d4-364d-4370-9354-d50bb946fd7a.pdf,,,泰康e顺（2014）意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/903b1d72-505b-496c-ab15-39d8e581a9e5.pdf,,,泰康e顺（2014）旅行意外伤害保险,,在售,,
泰康人寿,http://images.taikanglife.com/taikanglife/pubProductFile/2018/07/06/771a89cd-52e9-43d7-bd60-724d901c906e.pdf,,,泰康e顺（2014）交通意外伤害保险,,在售,,
