company_name,product_contract_link,product_end_date,product_id,product_name,product_price_link,product_sale_status,product_start_date,product_type
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1050-2&DOC_CODE=01,,1050,平安金牛年金保险（万能型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1050-2&DOC_CODE=04,在售,2019-05-24,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1367-1&DOC_CODE=01,,1367,平安附加豁免保险费（C18Ⅱ）重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1367-1&DOC_CODE=04,在售,2019-04-22,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3094-1&DOC_CODE=01,,3094,平安附加爱康保恶性肿瘤疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3094-1&DOC_CODE=04,在售,2019-04-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3093-1&DOC_CODE=01,,3093,平安爱康保两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3093-1&DOC_CODE=04,在售,2019-04-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2059-1&DOC_CODE=01,,2059,平安民佑安康重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2059-1&DOC_CODE=04,在售,2019-04-08,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1366-1&DOC_CODE=01,,1366,平安附加豁免保险费（C19Ⅱ）重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1366-1&DOC_CODE=04,在售,2019-04-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1365-1&DOC_CODE=01,,1365,平安附加肝肾疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1365-1&DOC_CODE=04,在售,2019-04-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1364-1&DOC_CODE=01,,1364,平安附加心脑血管疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1364-1&DOC_CODE=04,在售,2019-04-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1363-1&DOC_CODE=01,,1363,平安附加白血病疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1363-1&DOC_CODE=04,在售,2019-04-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1057-1&DOC_CODE=01,,1057,平安附加倍享百万两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1057-1&DOC_CODE=04,在售,2019-04-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3092-1&DOC_CODE=01,,3092,平安智慧英才教育年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3092-1&DOC_CODE=04,在售,2019-03-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1168-3&DOC_CODE=01,,1168,平安附加少儿长期意外伤害保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1168-3&DOC_CODE=04,在售,2019-03-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1349-1&DOC_CODE=01,,1349,平安附加少儿恶性肿瘤疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1349-1&DOC_CODE=04,在售,2019-01-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1348-1&DOC_CODE=01,,1348,平安附加成人恶性肿瘤疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1348-1&DOC_CODE=04,在售,2019-01-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1269-3&DOC_CODE=01,,1269,平安附加自驾车长期意外伤害保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1269-3&DOC_CODE=04,在售,2019-01-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1268-2&DOC_CODE=01,,1268,平安传世臻宝终身寿险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1268-2&DOC_CODE=04,在售,2019-01-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1207-4&DOC_CODE=01,,1207,平安金鑫盛终身寿险（2017）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1207-4&DOC_CODE=04,在售,2019-01-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3091-1&DOC_CODE=01,,3091,平安财富宝年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3091-1&DOC_CODE=04,在售,2018-12-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3090-1&DOC_CODE=01,,3090,平安附加长期（2018）意外伤害保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3090-1&DOC_CODE=04,在售,2018-12-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3089-1&DOC_CODE=01,,3089,平安附加福泽保多重重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3089-1&DOC_CODE=04,在售,2018-12-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3088-1&DOC_CODE=01,,3088,平安附加福泽保提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3088-1&DOC_CODE=04,在售,2018-12-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3087-1&DOC_CODE=01,,3087,平安福泽保两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3087-1&DOC_CODE=04,在售,2018-12-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1054-1&DOC_CODE=01,,1054,平安附加质子重离子医疗保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1054-1&DOC_CODE=04,在售,2018-12-23,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2055-1&DOC_CODE=01,,2055,平安盈添利年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2055-1&DOC_CODE=04,在售,2018-12-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1346-1&DOC_CODE=01,,1346,平安财富金瑞年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1346-1&DOC_CODE=04,在售,2018-12-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1323-1&DOC_CODE=01,,1323,平安财富金尊（成人版）年金保险（分红型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1323-1&DOC_CODE=04,在售,2018-12-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1322-1&DOC_CODE=01,,1322,平安财富金尊（少儿版）年金保险（分红型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1322-1&DOC_CODE=04,在售,2018-12-12,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1342-1&DOC_CODE=01,,1342,平安附加轻症40豁免保险费（C）疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1342-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1341-1&DOC_CODE=01,,1341,平安附加轻症40豁免保险费（B）疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1341-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1336-1&DOC_CODE=01,,1336,平安附加爱加分提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1336-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1335-1&DOC_CODE=01,,1335,平安爱加分两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1335-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1334-1&DOC_CODE=01,,1334,平安附加福加分提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1334-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1333-1&DOC_CODE=01,,1333,平安福加分两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1333-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1304-1&DOC_CODE=01,,1304,平安附加爱满分19提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1304-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1303-1&DOC_CODE=01,,1303,平安爱满分19两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1303-1&DOC_CODE=04,在售,2018-11-25,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2058-1&DOC_CODE=01,,2058,平安附加安护金生提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2058-1&DOC_CODE=04,在售,2018-11-22,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2057-1&DOC_CODE=01,,2057,平安安护金生两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=2057-1&DOC_CODE=04,在售,2018-11-22,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3086-1&DOC_CODE=01,,3086,平安附加福泽安康多重重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3086-1&DOC_CODE=04,在售,2018-11-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3085-1&DOC_CODE=01,,3085,平安附加福泽安康提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3085-1&DOC_CODE=04,在售,2018-11-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3084-1&DOC_CODE=01,,3084,平安福泽安康两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=3084-1&DOC_CODE=04,在售,2018-11-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1326-1&DOC_CODE=01,,1326,平安附加豁免保险费（B19）重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1326-1&DOC_CODE=04,在售,2018-11-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=566-2&DOC_CODE=01,,566,平安尊享海外18特定疾病医疗保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=566-2&DOC_CODE=04,在售,2018-10-26,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1312-1&DOC_CODE=01,,1312,平安增额保终身寿险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1312-1&DOC_CODE=04,在售,2018-10-15,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1286-1&DOC_CODE=01,,1286,平安附加福满分提前给付重大疾病保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1286-1&DOC_CODE=04,在售,2018-10-15,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1285-1&DOC_CODE=01,,1285,平安福满分两全保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1285-1&DOC_CODE=04,在售,2018-10-15,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=867D-1&DOC_CODE=01,,867D,平安生财宝年金保险（万能型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=867D-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=867-1&DOC_CODE=01,,867,平安生财宝年金保险（万能型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=867-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=866D-2&DOC_CODE=01,,866D,平安聚财宝（2017，Ⅱ）年金保险（万能型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=866D-2&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=866-2&DOC_CODE=01,,866,平安聚财宝（2017，Ⅱ）年金保险（万能型）,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=866-2&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1321-1&DOC_CODE=01,,1321,平安附加定期（2018）意外伤害保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1321-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1320-1&DOC_CODE=01,,1320,平安附加（2018）定期寿险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1320-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1319-1&DOC_CODE=01,,1319,平安丰盈年年年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1319-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1318-1&DOC_CODE=01,,1318,平安金瑞人生年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1318-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1317-1&DOC_CODE=01,,1317,平安金玺人生（成人版，Ⅱ）年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1317-1&DOC_CODE=04,在售,2018-10-01,个险
中国平安,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1316-1&DOC_CODE=01,,1316,平安金玺人生（少儿版，Ⅱ）年金保险,http://www.pingan.com/life_insurance/elis.intf.queryClauseContent.visit?VERSION_NO=1316-1&DOC_CODE=04,在售,2018-10-01,个险
