company_name,product_contract_link,product_end_date,product_id,product_name,product_price_link,product_sale_status,product_start_date,product_type
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28829.pdf,,,建设工程施工人员团体意外伤害保险（B）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28828.pdf,,,安贷宝意外伤害保险（A款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28827.pdf,,,安贷宝意外伤害保险（B款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28853.pdf,,,旅游景点（娱乐场所）游客意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/08/11/45295.pdf,,,个人意外伤害保险（2016版）条款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/07/14/45117.pdf,,,全能出行意外伤害保险条款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/06/01/35942.pdf,,,手术安全团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28851.pdf,,,学生幼儿短期意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28850.pdf,,,（2008）团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28814.pdf,,,驾培学员团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28812.pdf,,,老年人意外伤害保险B款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28811.pdf,,,老年人团体意外伤害保险A款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28810.pdf,,,老年人团体意外伤害保险B款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28809.pdf,,,附加投保人豁免保险费意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28808.pdf,,,补充工伤（B）团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28805.pdf,,,小额全家福意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28826.pdf,,,学生、幼儿意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28824.pdf,,,补充工伤团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28823.pdf,,,安全宝小额意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28821.pdf,,,建筑工程（C）团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28820.pdf,,,建筑工程（D）团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28819.pdf,,,高危行业人员团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28818.pdf,,,家庭人身意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28817.pdf,,,民用燃气用户个人人身意外伤害保险（B款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28816.pdf,,,世纪行人身意外伤害保险（C款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28815.pdf,,,驾培学员意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28802.pdf,,,安贷宝团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32833.pdf,,,燃气团体意外伤害保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32834.pdf,,,附加投保人豁免保险费意外伤害保险（2016款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/02/03/49080.pdf,,,悦享全球特定疾病医疗保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/31/49043.pdf,,,健康保障委托管理产品,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/25/49002.pdf,,,附加学生幼儿短期住院医疗保险B款（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/25/49001.pdf,,,附加学生幼儿短期住院医疗保险（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/25/49000.pdf,,,附加旅游突发急性病医疗保险（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/25/48999.pdf,,,学平保重大疾病保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/01/08/48946.pdf,,,团体综合医疗保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/11/19/48597.pdf,,,附加百病无忧重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/10/18/48482.pdf,,,附加扶贫保意外伤害团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/10/18/48481.pdf,,,附加扶贫保意外住院补贴团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50506.pdf,,,附加金福人生提前给付重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50505.pdf,,,附加少儿金福提前给付重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50504.pdf,,,附加终身住院补贴2019医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/10/11/48466.pdf,,,乐享百万医疗保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/08/16/48299.pdf,,,附加爱满加疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48099.pdf,,,附加金佑人生提前给付重大疾病保险A款（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48093.pdf,,,城镇职工大病团体医疗保险（A型）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48092.pdf,,,附加投保人保险费豁免重大疾病保险（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48090.pdf,,,金诺人生重大疾病保险（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48089.pdf,,,附加个人意外伤害医疗保险（2018版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/05/11/47730.pdf,,,附加少儿超能宝重大疾病保险（3.0版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/05/11/47729.pdf,,,团体长期防癌疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/04/03/47522.pdf,,,政保合作团体意外伤害医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50503.pdf,,,附加投保人豁免2019重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50502.pdf,,,附加被保险人豁免重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/07/11/50501.pdf,,,附加被保险人豁免特定疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/06/03/50312.pdf,,,畅享未来少儿医疗保险（H2019）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/03/05/49197.pdf,,,金诺优享重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/02/03/49082.pdf,,,附加爱无忧3.0版防癌疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2019/02/03/49081.pdf,,,附加心无忧心脑血管疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/02/14/47272.pdf,,,医保账户指定重大疾病保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/07/05/44789.pdf,,,乐享百万医疗保险（H2017B）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/07/05/44788.pdf,,,乐享百万医疗保险（H2017A）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/05/16/35890.pdf,,,附加宝宝安康重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/05/08/35800.pdf,,,附加吉祥安康重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/02/10/34476.pdf,,,上海医保账户重大疾病保险（H2016）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/02/10/34475.pdf,,,上海医保账户住院自费医疗保险（H2016）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/02/23/34782.pdf,,,附加疫苗接种团体特定疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/02/23/34781.pdf,,,附加疫苗接种特定疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/02/23/34784.pdf,,,心安•质重恶性肿瘤医疗保险（H2016）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28972.pdf,,,附加旅游突发急性病医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28971.pdf,,,计划生育手术疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28959.pdf,,,附加团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28958.pdf,,,附加住院团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28957.pdf,,,附加住院补充团体医疗保险	,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28956.pdf,,,补充团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28954.pdf,,,团体健康保障委托管理产品,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28953.pdf,,,高额补充团体健康保障委托管理产品,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28949.pdf,,,附加意外伤害医疗费用医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28948.pdf,,,附加意外伤害住院补贴医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28944.pdf,,,附加安心住院费用医疗保险（A款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28943.pdf,,,附加安心住院费用医疗保险（B款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/02/14/47271.pdf,,,医保账户指定住院医疗保险（H2018）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/12/14/47005.pdf,,,长馨团体护理健康保障委托管理产品,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/11/08/46714.pdf,,,长青团体护理保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/10/09/46417.pdf,,,心安•怡医疗费用医疗保险（H2017B）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/10/09/46416.pdf,,,心安•怡住院费用医疗保险（H2017A）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/09/28/46399.pdf,,,附加团体终身特定疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/09/28/46398.pdf,,,团体终身重大疾病保险（B款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/08/28/45948.pdf,,,附加学生住院医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/08/28/45947.pdf,,,附加学生意外伤害门（急）诊医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28969.pdf,,,附加学生幼儿短期住院医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28968.pdf,,,附加学生幼儿短期住院补充医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28967.pdf,,,附加（2008）意外伤害团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28966.pdf,,,附加（2008）意外伤害住院补贴团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28965.pdf,,,附加建筑工程（B）意外伤害团体医疗保险	,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28964.pdf,,,城镇职工补充团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28963.pdf,,,团体重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28962.pdf,,,妇女团体疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28960.pdf,,,附加门（急）诊团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28942.pdf,,,附加无忧住院补贴医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28941.pdf,,,附加意外伤害医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28940.pdf,,,附加建设工程施工人员团体医疗保险（B）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28938.pdf,,,优生优育疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28937.pdf,,,附加学生、幼儿意外伤害医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28936.pdf,,,附加学生、幼儿住院医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28935.pdf,,,附加学生幼儿短期补充医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28932.pdf,,,附加终身住院补贴医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28930.pdf,,,附加建筑工程（C）意外伤害团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28928.pdf,,,附加建筑工程（D）意外伤害团体医疗保险	,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28920.pdf,,,附加学生幼儿重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28914.pdf,,,附加学生幼儿住院补贴医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28893.pdf,,,附加高危行业人员意外伤害团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28892.pdf,,,	优生优育疾病保险（B款）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28887.pdf,,,子女安心住院团体医疗保险（2013版）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28885.pdf,,,城乡居民大病团体医疗保险（A型）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28880.pdf,,,附加小额团体意外医疗费用医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28879.pdf,,,附加小额意外伤害医疗费用医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28874.pdf,,,福瑞安康特定疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28871.pdf,,,团体终身重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28868.pdf,,,心安·怡住院费用医疗保险（H2014）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28866.pdf,,,幸福安康重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28860.pdf,,,金佑人生（典藏版）重大疾病保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/10/28856.pdf,,,花样年华特定疾病保险（H2016）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32836.pdf,,,个人税收优惠型健康保险（万能型）A1款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32837.pdf,,,个人税收优惠型健康保险（万能型）B1款,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32838.pdf,,,补充保障型团体医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32840.pdf,,,贝贝爱少儿重大疾病保险（H2015）,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/06/29/32841.pdf,,,附加团体旅游突发急性病医疗保险,,在办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/06/11/47851.pdf,,,安居宝两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48129.pdf,,,团体定期寿险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48128.pdf,,,吉祥人生优选定期寿险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48127.pdf,,,吉瑞安康两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48126.pdf,,,高校无忧团体定期寿险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48125.pdf,,,附加定期寿险&#32;,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48124.pdf,,,附加安行宝两全保险（2.0家庭增强版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/10/48123.pdf,,,爱无忧两全保险（2.0版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48097.pdf,,,金佑人生终身寿险（分红型）B款（2017版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2018/07/09/48096.pdf,,,&#32;金佑人生终身寿险（分红型）A款（2017版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/01/35365.pdf,,,少儿超能宝两全保险（2.0版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2016/05/09/28586.pdf,,,附加少儿高中教育金两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/10/09/46419.pdf,,,附加少年智教育金两全保险（分红型）（2017版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/25/35669.pdf,,,金佑人生终身寿险（分红型）B款（2014版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/25/35668.pdf,,,金佑人生终身寿险（分红型）A款（2014版）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35578.pdf,,,吉祥宝A两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35577.pdf,,,幸福人生两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35576.pdf,,,幸福人生终身寿险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35575.pdf,,,&#32;恒泰人生终身寿险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35574.pdf,,,状元宝宝两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35573.pdf,,,特定疾病定期寿险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35572.pdf,,,&#32;附加少年智教育金两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35571.pdf,,,领先一号两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35562.pdf,,,&#32;吉祥宝C两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35561.pdf,,,吉祥宝B两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35560.pdf,,,无忧宝两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35559.pdf,,,附加大学教育金两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35558.pdf,,,全顺保两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35557.pdf,,,小康之家英才成长两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35556.pdf,,,小康之家小博士少儿两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35555.pdf,,,太平盛世状元红两全保险（分红型）,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35554.pdf,,,宝宝安康两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35553.pdf,,,附加少儿大学教育金两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35570.pdf,,,幸福相伴（尊享版）两全保险,,停办,,
太保人寿,http://life.cpic.com.cn/upload/resources/file/2017/04/18/35569.pdf,,,附加财富赢家（尊享版）两全保险（万能型),,停办,,
